1 1 2 1 2 8 2 9 12 17 12 18 24 26 33 37 47 35 30 25 29 18 20 13 9 9 13 20 18 29 25 30 35 47 37 33 26 24 18 12 17 12 9 2 8 2 1 2 1 1 
1 1 1 0 5 3 7 9 7 15 13 17 14 21 37 46 42 42 24 20 28 17 14 7 13 13 7 14 17 28 20 24 42 42 46 37 21 14 17 13 15 7 9 7 3 5 0 1 1 1 
1 2 1 3 4 7 8 10 11 10 12 18 27 22 41 28 28 34 33 30 26 18 10 8 8 8 8 10 18 26 30 33 34 28 28 41 22 27 18 12 10 11 10 8 7 4 3 1 2 1 
0 2 3 4 4 3 5 11 8 14 17 13 25 20 28 21 33 22 25 30 14 10 10 13 12 12 13 10 10 14 30 25 22 33 21 28 20 25 13 17 14 8 11 5 3 4 4 3 2 0 
2 4 6 2 2 5 8 10 12 16 6 15 18 26 33 34 27 29 23 30 14 13 12 11 10 10 11 12 13 14 30 23 29 27 34 33 26 18 15 6 16 12 10 8 5 2 2 6 4 2 
2 1 2 5 7 5 9 10 8 6 14 23 25 33 14 26 22 27 19 15 13 12 11 11 9 9 11 11 12 13 15 19 27 22 26 14 33 25 23 14 6 8 10 9 5 7 5 2 1 2 
2 3 3 4 6 5 6 11 8 5 23 19 16 21 35 26 20 24 16 21 18 16 10 14 10 10 14 10 16 18 21 16 24 20 26 35 21 16 19 23 5 8 11 6 5 6 4 3 3 2 
3 0 3 6 4 5 3 5 14 12 20 18 20 17 26 26 29 16 22 13 10 15 7 13 11 11 13 7 15 10 13 22 16 29 26 26 17 20 18 20 12 14 5 3 5 4 6 3 0 3 
5 5 3 7 7 14 6 6 14 10 12 16 20 17 19 22 14 9 9 18 13 7 8 8 7 7 8 8 7 13 18 9 9 14 22 19 17 20 16 12 10 14 6 6 14 7 7 3 5 5 
4 6 2 3 8 7 7 7 17 16 19 12 15 14 21 16 19 14 15 7 18 10 10 11 6 6 11 10 10 18 7 15 14 19 16 21 14 15 12 19 16 17 7 7 7 8 3 2 6 4 
4 5 5 9 7 9 10 9 20 14 12 18 10 19 12 13 9 10 16 11 5 15 9 7 14 14 7 9 15 5 11 16 10 9 13 12 19 10 18 12 14 20 9 10 9 7 9 5 5 4 
4 3 7 2 6 1 11 9 11 16 6 13 19 16 8 11 11 7 9 9 4 13 7 9 8 8 9 7 13 4 9 9 7 11 11 8 16 19 13 6 16 11 9 11 1 6 2 7 3 4 
3 4 9 9 5 7 6 11 7 9 16 16 8 11 13 14 5 8 9 4 7 9 3 10 5 5 10 3 9 7 4 9 8 5 14 13 11 8 16 16 9 7 11 6 7 5 9 9 4 3 
5 9 8 6 12 8 4 3 10 10 10 9 10 13 5 5 8 6 5 5 4 6 5 8 4 4 8 5 6 4 5 5 6 8 5 5 13 10 9 10 10 10 3 4 8 12 6 8 9 5 
6 4 4 6 4 4 4 9 3 4 8 3 6 4 3 4 4 5 3 2 2 5 5 7 4 4 7 5 5 2 2 3 5 4 4 3 4 6 3 8 4 3 9 4 4 4 6 4 4 6 
2 2 3 3 9 2 4 1 2 1 3 4 4 3 5 3 3 4 4 1 3 2 2 1 4 4 1 2 2 3 1 4 4 3 3 5 3 4 4 3 1 2 1 4 2 9 3 3 2 2 
